DischargeAirTemperature,times
70.8948059082,2017-06-05 13:21:00
70.8948059082,2017-06-05 13:22:00
70.8948059082,2017-06-05 13:23:00
70.8948059082,2017-06-05 13:24:00
70.8948059082,2017-06-05 13:25:00
70.8948059082,2017-06-05 13:26:00
70.8948059082,2017-06-05 13:27:00
70.791015625,2017-06-05 13:28:00
68.4556274414,2017-06-05 13:29:00
68.9486694336,2017-06-05 13:30:00
69.3638305664,2017-06-05 13:31:00
69.675201416,2017-06-05 13:32:00
69.8568725586,2017-06-05 13:33:00
70.0125427246,2017-06-05 13:34:00
60.4374694824,2017-06-05 13:35:00
52.1079711914,2017-06-05 13:36:00
48.6567687988,2017-06-05 13:37:00
47.0739135742,2017-06-05 13:38:00
55.0401611328,2017-06-05 13:39:00
59.9703979492,2017-06-05 13:40:00
60.3336791992,2017-06-05 13:41:00
60.5153198242,2017-06-05 13:42:00
60.7229003906,2017-06-05 13:43:00
64.1741027832,2017-06-05 13:44:00
66.6132507324,2017-06-05 13:45:00
67.677154541,2017-06-05 13:46:00
68.2999267578,2017-06-05 13:47:00
68.6891479492,2017-06-05 13:48:00
69.0524291992,2017-06-05 13:49:00
69.2081298828,2017-06-05 13:50:00
69.4676208496,2017-06-05 13:51:00
69.6232910156,2017-06-05 13:52:00
69.8568725586,2017-06-05 13:53:00
70.064453125,2017-06-05 13:54:00
70.1682434082,2017-06-05 13:55:00
70.3239135742,2017-06-05 13:56:00
70.4277038574,2017-06-05 13:57:00
70.4796142578,2017-06-05 13:58:00
70.583404541,2017-06-05 13:59:00
70.5314941406,2017-06-05 14:00:00
70.6871948242,2017-06-05 14:01:00
70.791015625,2017-06-05 14:02:00
70.791015625,2017-06-05 14:03:00
70.8428955078,2017-06-05 14:04:00
70.8948059082,2017-06-05 14:05:00
70.8948059082,2017-06-05 14:06:00
70.97265625,2017-06-05 14:07:00
71.0245361328,2017-06-05 14:08:00
71.0764465332,2017-06-05 14:09:00
71.128326416,2017-06-05 14:10:00
71.1802368164,2017-06-05 14:11:00
71.2321472168,2017-06-05 14:12:00
71.2840270996,2017-06-05 14:13:00
71.3359375,2017-06-05 14:14:00
71.3878173828,2017-06-05 14:15:00
71.3878173828,2017-06-05 14:16:00
71.5435180664,2017-06-05 14:17:00
71.5953979492,2017-06-05 14:18:00
71.5953979492,2017-06-05 14:19:00
71.647277832,2017-06-05 14:20:00
71.647277832,2017-06-05 14:21:00
71.6991882324,2017-06-05 14:22:00
71.7510986328,2017-06-05 14:23:00
71.8030090332,2017-06-05 14:24:00
71.8030090332,2017-06-05 14:25:00
71.8549194336,2017-06-05 14:26:00
71.8549194336,2017-06-05 14:27:00
71.8549194336,2017-06-05 14:28:00
71.8030090332,2017-06-05 14:29:00
71.8030090332,2017-06-05 14:30:00
71.9587097168,2017-06-05 14:31:00
71.9587097168,2017-06-05 14:32:00
72.0105895996,2017-06-05 14:33:00
72.0884399414,2017-06-05 14:34:00
72.1922302246,2017-06-05 14:35:00
72.2960205078,2017-06-05 14:36:00
72.2960205078,2017-06-05 14:37:00
72.399810791,2017-06-05 14:38:00
72.399810791,2017-06-05 14:39:00
72.4517211914,2017-06-05 14:40:00
72.5036010742,2017-06-05 14:41:00
72.5555114746,2017-06-05 14:42:00
72.5555114746,2017-06-05 14:43:00
72.7111816406,2017-06-05 14:44:00
72.6593017578,2017-06-05 14:45:00
72.7631072998,2017-06-05 14:46:00
72.8669128418,2017-06-05 14:47:00
72.8669128418,2017-06-05 14:48:00
72.9187927246,2017-06-05 14:49:00
72.970703125,2017-06-05 14:50:00
73.0225830078,2017-06-05 14:51:00
73.0744934082,2017-06-05 14:52:00
73.126373291,2017-06-05 14:53:00
73.2561340332,2017-06-05 14:54:00
73.308013916,2017-06-05 14:55:00
73.2561340332,2017-06-05 14:56:00
73.308013916,2017-06-05 14:57:00
73.3599243164,2017-06-05 14:58:00
73.4637145996,2017-06-05 14:59:00
73.4637145996,2017-06-05 15:00:00
73.4637145996,2017-06-05 15:01:00
73.5155944824,2017-06-05 15:02:00
73.6193847656,2017-06-05 15:03:00
73.7231750488,2017-06-05 15:04:00
73.7231750488,2017-06-05 15:05:00
73.8270263672,2017-06-05 15:06:00
73.87890625,2017-06-05 15:07:00
73.87890625,2017-06-05 15:08:00
73.9826965332,2017-06-05 15:09:00
73.9826965332,2017-06-05 15:10:00
74.0864868164,2017-06-05 15:11:00
74.1383972168,2017-06-05 15:12:00
74.1902770996,2017-06-05 15:13:00
74.2421569824,2017-06-05 15:14:00
64.9006652832,2017-06-05 15:15:00
55.7667541504,2017-06-05 15:16:00
52.0560913086,2017-06-05 15:17:00
50.3175048828,2017-06-05 15:18:00
50.5769958496,2017-06-05 15:19:00
60.982421875,2017-06-05 15:20:00
67.2879333496,2017-06-05 15:21:00
70.4796142578,2017-06-05 15:22:00
71.2321472168,2017-06-05 15:23:00
71.5435180664,2017-06-05 15:24:00
72.0625,2017-06-05 15:25:00
72.6073913574,2017-06-05 15:26:00
72.8150024414,2017-06-05 15:27:00
72.7111816406,2017-06-05 15:28:00
72.970703125,2017-06-05 15:29:00
73.3599243164,2017-06-05 15:30:00
73.3599243164,2017-06-05 15:31:00
73.5155944824,2017-06-05 15:32:00
73.6193847656,2017-06-05 15:33:00
73.87890625,2017-06-05 15:34:00
73.87890625,2017-06-05 15:35:00
73.9308166504,2017-06-05 15:36:00
74.0864868164,2017-06-05 15:37:00
74.1902770996,2017-06-05 15:38:00
74.3459472656,2017-06-05 15:39:00
74.397857666,2017-06-05 15:40:00
74.4237976074,2017-06-05 15:41:00
74.7351989746,2017-06-05 15:42:00
74.8390197754,2017-06-05 15:43:00
74.7351989746,2017-06-05 15:44:00
73.8270263672,2017-06-05 15:45:00
62.1501159668,2017-06-05 15:46:00
54.599029541,2017-06-05 15:47:00
51.7446899414,2017-06-05 15:48:00
50.421295166,2017-06-05 15:49:00
53.2756652832,2017-06-05 15:50:00
64.4335632324,2017-06-05 15:51:00
69.311920166,2017-06-05 15:52:00
71.3878173828,2017-06-05 15:53:00
72.2960205078,2017-06-05 15:54:00
73.0744934082,2017-06-05 15:55:00
73.308013916,2017-06-05 15:56:00
73.671295166,2017-06-05 15:57:00
73.9308166504,2017-06-05 15:58:00
74.1383972168,2017-06-05 15:59:00
74.6832885742,2017-06-05 16:00:00
74.7351989746,2017-06-05 16:01:00
74.5275878906,2017-06-05 16:02:00
70.0125427246,2017-06-05 16:03:00
58.4913330078,2017-06-05 16:04:00
53.664855957,2017-06-05 16:05:00
51.7446899414,2017-06-05 16:06:00
50.8364868164,2017-06-05 16:07:00
58.050201416,2017-06-05 16:08:00
67.33984375,2017-06-05 16:09:00
71.128326416,2017-06-05 16:10:00
72.6073913574,2017-06-05 16:11:00
73.4637145996,2017-06-05 16:12:00
73.7231750488,2017-06-05 16:13:00
73.7751159668,2017-06-05 16:14:00
74.0864868164,2017-06-05 16:15:00
74.8390197754,2017-06-05 16:16:00
75.0984802246,2017-06-05 16:17:00
75.2022705078,2017-06-05 16:18:00
75.150390625,2017-06-05 16:19:00
75.306060791,2017-06-05 16:20:00
68.0923461914,2017-06-05 16:21:00
58.2837524414,2017-06-05 16:22:00
53.7686767578,2017-06-05 16:23:00
52.0041809082,2017-06-05 16:24:00
50.9921875,2017-06-05 16:25:00
51.4851989746,2017-06-05 16:26:00
63.2658996582,2017-06-05 16:27:00
69.675201416,2017-06-05 16:28:00
72.4517211914,2017-06-05 16:29:00
73.87890625,2017-06-05 16:30:00
74.4237976074,2017-06-05 16:31:00
74.787109375,2017-06-05 16:32:00
75.2022705078,2017-06-05 16:33:00
75.7471923828,2017-06-05 16:34:00
75.9548034668,2017-06-05 16:35:00
76.1104888916,2017-06-05 16:36:00
76.2661743164,2017-06-05 16:37:00
76.3699645996,2017-06-05 16:38:00
65.7569885254,2017-06-05 16:39:00
57.5312194824,2017-06-05 16:40:00
53.8205871582,2017-06-05 16:41:00
52.2117614746,2017-06-05 16:42:00
51.3814086914,2017-06-05 16:43:00
54.6509399414,2017-06-05 16:44:00
65.1860961914,2017-06-05 16:45:00
70.1682434082,2017-06-05 16:46:00
72.2960205078,2017-06-05 16:47:00
73.2301635742,2017-06-05 16:48:00
74.1383972168,2017-06-05 16:49:00
74.4237976074,2017-06-05 16:50:00
74.4757080078,2017-06-05 16:51:00
74.8908996582,2017-06-05 16:52:00
75.150390625,2017-06-05 16:53:00
75.4098510742,2017-06-05 16:54:00
75.6952819824,2017-06-05 16:55:00
75.9548034668,2017-06-05 16:56:00
71.9067993164,2017-06-05 16:57:00
59.503326416,2017-06-05 16:58:00
54.599029541,2017-06-05 16:59:00
52.600982666,2017-06-05 17:00:00
51.5889892578,2017-06-05 17:01:00
61.9425048828,2017-06-05 17:02:00
69.8049621582,2017-06-05 17:03:00
72.6073913574,2017-06-05 17:04:00
73.8270263672,2017-06-05 17:05:00
74.4237976074,2017-06-05 17:06:00
74.8390197754,2017-06-05 17:07:00
74.9946899414,2017-06-05 17:08:00
75.306060791,2017-06-05 17:09:00
75.306060791,2017-06-05 17:10:00
75.3579711914,2017-06-05 17:11:00
75.4098510742,2017-06-05 17:12:00
75.643371582,2017-06-05 17:13:00
75.9548034668,2017-06-05 17:14:00
76.2661743164,2017-06-05 17:15:00
76.3180541992,2017-06-05 17:16:00
76.4737548828,2017-06-05 17:17:00
76.5256652832,2017-06-05 17:18:00
76.577545166,2017-06-05 17:19:00
76.7592163086,2017-06-05 17:20:00
76.8630065918,2017-06-05 17:21:00
76.9148864746,2017-06-05 17:22:00
77.0186767578,2017-06-05 17:23:00
77.0705871582,2017-06-05 17:24:00
76.05859375,2017-06-05 17:25:00
63.1101989746,2017-06-05 17:26:00
56.3116455078,2017-06-05 17:27:00
53.8205871582,2017-06-05 17:28:00
52.7566833496,2017-06-05 17:29:00
51.9522705078,2017-06-05 17:30:00
59.503326416,2017-06-05 17:31:00
68.6372680664,2017-06-05 17:32:00
72.5036010742,2017-06-05 17:33:00
74.0346069336,2017-06-05 17:34:00
74.5275878906,2017-06-05 17:35:00
75.0984802246,2017-06-05 17:36:00
75.3579711914,2017-06-05 17:37:00
75.5136413574,2017-06-05 17:38:00
75.7991027832,2017-06-05 17:39:00
76.1623840332,2017-06-05 17:40:00
76.4737548828,2017-06-05 17:41:00
76.9148864746,2017-06-05 17:42:00
77.0705871582,2017-06-05 17:43:00
67.6252746582,2017-06-05 17:44:00
58.231842041,2017-06-05 17:45:00
55.0920715332,2017-06-05 17:46:00
53.664855957,2017-06-05 17:47:00
52.80859375,2017-06-05 17:48:00
52.4452819824,2017-06-05 17:49:00
62.4614868164,2017-06-05 17:50:00
69.9606628418,2017-06-05 17:51:00
73.126373291,2017-06-05 17:52:00
74.3459472656,2017-06-05 17:53:00
75.2541809082,2017-06-05 17:54:00
75.9028930664,2017-06-05 17:55:00
76.2661743164,2017-06-05 17:56:00
76.5256652832,2017-06-05 17:57:00
76.7592163086,2017-06-05 17:58:00
76.8110961914,2017-06-05 17:59:00
76.966796875,2017-06-05 18:00:00
77.3300476074,2017-06-05 18:01:00
77.485748291,2017-06-05 18:02:00
77.6933288574,2017-06-05 18:03:00
76.1104736328,2017-06-05 18:04:00
63.0064086914,2017-06-05 18:05:00
57.16796875,2017-06-05 18:06:00
54.5471191406,2017-06-05 18:07:00
53.509185791,2017-06-05 18:08:00
52.9123840332,2017-06-05 18:09:00
52.600982666,2017-06-05 18:10:00
60.0741882324,2017-06-05 18:11:00
69.4676208496,2017-06-05 18:12:00
73.4118041992,2017-06-05 18:13:00
74.6832885742,2017-06-05 18:14:00
75.4098510742,2017-06-05 18:15:00
75.9548034668,2017-06-05 18:16:00
76.6813354492,2017-06-05 18:17:00
76.8630065918,2017-06-05 18:18:00
77.1743774414,2017-06-05 18:19:00
77.485748291,2017-06-05 18:20:00
77.485748291,2017-06-05 18:21:00
77.5895385742,2017-06-05 18:22:00
77.7452697754,2017-06-05 18:23:00
77.7971496582,2017-06-05 18:24:00
77.875,2017-06-05 18:25:00
78.0307006836,2017-06-05 18:26:00
78.2382507324,2017-06-05 18:27:00
78.4977416992,2017-06-05 18:28:00
78.6015319824,2017-06-05 18:29:00
78.6015319824,2017-06-05 18:30:00
78.6015319824,2017-06-05 18:31:00
74.2421569824,2017-06-05 18:32:00
63.6291503906,2017-06-05 18:33:00
57.7907409668,2017-06-05 18:34:00
55.3515319824,2017-06-05 18:35:00
54.4433288574,2017-06-05 18:36:00
53.9762878418,2017-06-05 18:37:00
62.25390625,2017-06-05 18:38:00
70.791015625,2017-06-05 18:39:00
74.2940673828,2017-06-05 18:40:00
75.8510131836,2017-06-05 18:41:00
76.4737548828,2017-06-05 18:42:00
76.966796875,2017-06-05 18:43:00
77.3300476074,2017-06-05 18:44:00
77.2262573242,2017-06-05 18:45:00
77.5895385742,2017-06-05 18:46:00
77.9269104004,2017-06-05 18:47:00
78.1344604492,2017-06-05 18:48:00
78.1863708496,2017-06-05 18:49:00
78.2901611328,2017-06-05 18:50:00
69.2081298828,2017-06-05 18:51:00
59.8666381836,2017-06-05 18:52:00
56.2597351074,2017-06-05 18:53:00
54.9363708496,2017-06-05 18:54:00
54.3395385742,2017-06-05 18:55:00
53.6129760742,2017-06-05 18:56:00
64.0184020996,2017-06-05 18:57:00
72.1403198242,2017-06-05 18:58:00
75.4098510742,2017-06-05 18:59:00
76.7592163086,2017-06-05 19:00:00
77.3300476074,2017-06-05 19:01:00
77.6414489746,2017-06-05 19:02:00
77.7452697754,2017-06-05 19:03:00
77.9269104004,2017-06-05 19:04:00
78.2382507324,2017-06-05 19:05:00
78.393951416,2017-06-05 19:06:00
78.6015319824,2017-06-05 19:07:00
78.96484375,2017-06-05 19:08:00
77.6933288574,2017-06-05 19:09:00
64.7449951172,2017-06-05 19:10:00
58.3356323242,2017-06-05 19:11:00
56.0002746582,2017-06-05 19:12:00
54.8325805664,2017-06-05 19:13:00
54.080078125,2017-06-05 19:14:00
57.5831298828,2017-06-05 19:15:00
69.1043395996,2017-06-05 19:16:00
74.1902770996,2017-06-05 19:17:00
76.3699645996,2017-06-05 19:18:00
77.122467041,2017-06-05 19:19:00
77.485748291,2017-06-05 19:20:00
77.875,2017-06-05 19:21:00
78.2382507324,2017-06-05 19:22:00
78.393951416,2017-06-05 19:23:00
78.6015319824,2017-06-05 19:24:00
78.7572631836,2017-06-05 19:25:00
79.0426940918,2017-06-05 19:26:00
79.4578552246,2017-06-05 19:27:00
70.3758239746,2017-06-05 19:28:00
60.6710205078,2017-06-05 19:29:00
57.2717590332,2017-06-05 19:30:00
55.6629333496,2017-06-05 19:31:00
54.780670166,2017-06-05 19:32:00
54.3914489746,2017-06-05 19:33:00
54.1838684082,2017-06-05 19:34:00
53.7167663574,2017-06-05 19:35:00
53.3794555664,2017-06-05 19:36:00
54.4433288574,2017-06-05 19:37:00
63.733001709,2017-06-05 19:38:00
72.2960205078,2017-06-05 19:39:00
75.2541809082,2017-06-05 19:40:00
76.7592163086,2017-06-05 19:41:00
77.6414489746,2017-06-05 19:42:00
78.0825805664,2017-06-05 19:43:00
78.2901611328,2017-06-05 19:44:00
78.6534423828,2017-06-05 19:45:00
78.8091430664,2017-06-05 19:46:00
79.0945739746,2017-06-05 19:47:00
79.3540649414,2017-06-05 19:48:00
79.5616455078,2017-06-05 19:49:00
79.8211364746,2017-06-05 19:50:00
79.873046875,2017-06-05 19:51:00
68.4556274414,2017-06-05 19:52:00
61.683013916,2017-06-05 19:53:00
57.323638916,2017-06-05 19:54:00
56.0521850586,2017-06-05 19:55:00
55.2477416992,2017-06-05 19:56:00
55.2996520996,2017-06-05 19:57:00
54.6768798828,2017-06-05 19:58:00
54.3914489746,2017-06-05 19:59:00
54.3914489746,2017-06-05 20:00:00
54.493088529,2017-06-05 20:01:00
54.5947280833,2017-06-05 20:02:00
54.6963676377,2017-06-05 20:03:00
54.798007192,2017-06-05 20:04:00
54.8996467464,2017-06-05 20:05:00
55.0012863007,2017-06-05 20:06:00
55.1029258551,2017-06-05 20:07:00
55.2045654094,2017-06-05 20:08:00
55.3062049638,2017-06-05 20:09:00
55.4078445181,2017-06-05 20:10:00
55.5094840725,2017-06-05 20:11:00
55.6111236268,2017-06-05 20:12:00
55.7127631812,2017-06-05 20:13:00
55.8144027355,2017-06-05 20:14:00
55.9160422899,2017-06-05 20:15:00
56.0176818442,2017-06-05 20:16:00
56.1193213986,2017-06-05 20:17:00
56.2209609529,2017-06-05 20:18:00
56.3226005073,2017-06-05 20:19:00
56.4242400616,2017-06-05 20:20:00
56.525879616,2017-06-05 20:21:00
56.6275191703,2017-06-05 20:22:00
56.7291587247,2017-06-05 20:23:00
56.830798279,2017-06-05 20:24:00
56.9324378334,2017-06-05 20:25:00
57.0340773877,2017-06-05 20:26:00
57.1357169421,2017-06-05 20:27:00
57.2373564964,2017-06-05 20:28:00
57.3389960508,2017-06-05 20:29:00
57.4406356051,2017-06-05 20:30:00
57.5422751595,2017-06-05 20:31:00
57.6439147138,2017-06-05 20:32:00
57.7455542682,2017-06-05 20:33:00
57.8471938225,2017-06-05 20:34:00
57.9488333769,2017-06-05 20:35:00
58.0504729312,2017-06-05 20:36:00
58.1521124856,2017-06-05 20:37:00
58.2537520399,2017-06-05 20:38:00
58.3553915943,2017-06-05 20:39:00
58.4570311486,2017-06-05 20:40:00
58.558670703,2017-06-05 20:41:00
58.6603102573,2017-06-05 20:42:00
58.7619498117,2017-06-05 20:43:00
58.863589366,2017-06-05 20:44:00
58.9652289204,2017-06-05 20:45:00
59.0668684747,2017-06-05 20:46:00
59.1685080291,2017-06-05 20:47:00
59.2701475834,2017-06-05 20:48:00
59.3717871378,2017-06-05 20:49:00
59.4734266921,2017-06-05 20:50:00
59.5750662465,2017-06-05 20:51:00
59.6767058008,2017-06-05 20:52:00
59.7783453552,2017-06-05 20:53:00
59.8799849095,2017-06-05 20:54:00
59.9816244639,2017-06-05 20:55:00
60.0832640182,2017-06-05 20:56:00
60.1849035726,2017-06-05 20:57:00
60.2865431269,2017-06-05 20:58:00
60.3881826813,2017-06-05 20:59:00
60.4898222356,2017-06-05 21:00:00
60.59146179,2017-06-05 21:01:00
60.6931013443,2017-06-05 21:02:00
60.7947408987,2017-06-05 21:03:00
60.896380453,2017-06-05 21:04:00
60.9980200074,2017-06-05 21:05:00
61.0996595617,2017-06-05 21:06:00
61.2012991161,2017-06-05 21:07:00
61.3029386704,2017-06-05 21:08:00
61.4045782248,2017-06-05 21:09:00
61.5062177791,2017-06-05 21:10:00
61.6078573335,2017-06-05 21:11:00
61.7094968878,2017-06-05 21:12:00
61.8111364422,2017-06-05 21:13:00
61.9127759965,2017-06-05 21:14:00
62.0144155509,2017-06-05 21:15:00
62.1160551052,2017-06-05 21:16:00
62.2176946596,2017-06-05 21:17:00
62.3193342139,2017-06-05 21:18:00
62.4209737683,2017-06-05 21:19:00
62.5226133226,2017-06-05 21:20:00
62.624252877,2017-06-05 21:21:00
62.7258924313,2017-06-05 21:22:00
62.8275319857,2017-06-05 21:23:00
62.92917154,2017-06-05 21:24:00
63.0308110944,2017-06-05 21:25:00
63.1324506487,2017-06-05 21:26:00
63.2340902031,2017-06-05 21:27:00
63.3357297574,2017-06-05 21:28:00
63.4373693118,2017-06-05 21:29:00
63.5390088661,2017-06-05 21:30:00
63.6406484205,2017-06-05 21:31:00
63.7422879748,2017-06-05 21:32:00
63.8439275292,2017-06-05 21:33:00
63.9455670835,2017-06-05 21:34:00
64.0472066379,2017-06-05 21:35:00
64.1488461922,2017-06-05 21:36:00
64.2504857466,2017-06-05 21:37:00
64.3521253009,2017-06-05 21:38:00
64.4537648553,2017-06-05 21:39:00
64.5554044096,2017-06-05 21:40:00
64.657043964,2017-06-05 21:41:00
64.7586835183,2017-06-05 21:42:00
64.8603230727,2017-06-05 21:43:00
64.961962627,2017-06-05 21:44:00
65.0636021814,2017-06-05 21:45:00
65.1652417357,2017-06-05 21:46:00
65.2668812901,2017-06-05 21:47:00
65.3685208444,2017-06-05 21:48:00
65.4701603988,2017-06-05 21:49:00
65.5717999531,2017-06-05 21:50:00
65.6734395075,2017-06-05 21:51:00
65.7750790618,2017-06-05 21:52:00
65.8767186162,2017-06-05 21:53:00
65.9783581705,2017-06-05 21:54:00
66.0799977249,2017-06-05 21:55:00
66.1816372792,2017-06-05 21:56:00
66.2832768336,2017-06-05 21:57:00
66.3849163879,2017-06-05 21:58:00
66.4865559423,2017-06-05 21:59:00
66.5881954966,2017-06-05 22:00:00
66.689835051,2017-06-05 22:01:00
66.7914746053,2017-06-05 22:02:00
66.8931141597,2017-06-05 22:03:00
66.994753714,2017-06-05 22:04:00
67.0963932684,2017-06-05 22:05:00
67.1980328227,2017-06-05 22:06:00
67.2996723771,2017-06-05 22:07:00
67.4013119314,2017-06-05 22:08:00
67.5029514858,2017-06-05 22:09:00
67.6045910401,2017-06-05 22:10:00
67.7062305945,2017-06-05 22:11:00
67.8078701488,2017-06-05 22:12:00
67.9095097032,2017-06-05 22:13:00
68.0111492575,2017-06-05 22:14:00
68.1127888119,2017-06-05 22:15:00
68.2144283662,2017-06-05 22:16:00
68.3160679206,2017-06-05 22:17:00
68.4177074749,2017-06-05 22:18:00
68.5193470293,2017-06-05 22:19:00
68.6209865836,2017-06-05 22:20:00
68.722626138,2017-06-05 22:21:00
68.8242656923,2017-06-05 22:22:00
68.9259052467,2017-06-05 22:23:00
69.027544801,2017-06-05 22:24:00
69.1291843554,2017-06-05 22:25:00
69.2308239097,2017-06-05 22:26:00
69.3324634641,2017-06-05 22:27:00
69.4341030184,2017-06-05 22:28:00
69.5357425728,2017-06-05 22:29:00
69.6373821271,2017-06-05 22:30:00
69.7390216815,2017-06-05 22:31:00
69.8406612358,2017-06-05 22:32:00
69.9423007902,2017-06-05 22:33:00
70.0439403445,2017-06-05 22:34:00
70.1455798989,2017-06-05 22:35:00
70.2472194532,2017-06-05 22:36:00
70.3488590076,2017-06-05 22:37:00
70.4504985619,2017-06-05 22:38:00
70.5521381163,2017-06-05 22:39:00
70.6537776706,2017-06-05 22:40:00
70.755417225,2017-06-05 22:41:00
70.8570567793,2017-06-05 22:42:00
70.9586963337,2017-06-05 22:43:00
71.060335888,2017-06-05 22:44:00
71.1619754424,2017-06-05 22:45:00
71.2636149967,2017-06-05 22:46:00
71.3652545511,2017-06-05 22:47:00
71.4668941054,2017-06-05 22:48:00
71.5685336598,2017-06-05 22:49:00
71.6701732141,2017-06-05 22:50:00
71.7718127685,2017-06-05 22:51:00
71.8734523228,2017-06-05 22:52:00
71.9750918772,2017-06-05 22:53:00
72.0767314315,2017-06-05 22:54:00
72.1783709859,2017-06-05 22:55:00
72.2800105402,2017-06-05 22:56:00
72.3816500946,2017-06-05 22:57:00
72.4832896489,2017-06-05 22:58:00
72.5849292033,2017-06-05 22:59:00
72.6865687576,2017-06-05 23:00:00
72.788208312,2017-06-05 23:01:00
72.8898478663,2017-06-05 23:02:00
72.9914874207,2017-06-05 23:03:00
73.093126975,2017-06-05 23:04:00
73.1947665294,2017-06-05 23:05:00
73.2964060837,2017-06-05 23:06:00
73.3980456381,2017-06-05 23:07:00
73.4996851924,2017-06-05 23:08:00
73.6013247468,2017-06-05 23:09:00
73.7029643011,2017-06-05 23:10:00
73.8046038555,2017-06-05 23:11:00
73.9062434098,2017-06-05 23:12:00
74.0078829642,2017-06-05 23:13:00
74.1095225185,2017-06-05 23:14:00
74.2111620729,2017-06-05 23:15:00
74.3128016272,2017-06-05 23:16:00
74.4144411816,2017-06-05 23:17:00
74.5160807359,2017-06-05 23:18:00
74.6177202903,2017-06-05 23:19:00
74.7193598446,2017-06-05 23:20:00
74.820999399,2017-06-05 23:21:00
74.9226389533,2017-06-05 23:22:00
75.0242785077,2017-06-05 23:23:00
75.125918062,2017-06-05 23:24:00
75.2275576164,2017-06-05 23:25:00
75.3291971707,2017-06-05 23:26:00
75.4308367251,2017-06-05 23:27:00
75.5324762794,2017-06-05 23:28:00
75.6341158338,2017-06-05 23:29:00
75.7357553881,2017-06-05 23:30:00
75.8373949425,2017-06-05 23:31:00
75.9390344968,2017-06-05 23:32:00
76.0406740512,2017-06-05 23:33:00
76.1423136055,2017-06-05 23:34:00
76.2439531599,2017-06-05 23:35:00
76.3455927142,2017-06-05 23:36:00
76.4472322686,2017-06-05 23:37:00
76.5488718229,2017-06-05 23:38:00
76.6505113773,2017-06-05 23:39:00
76.7521509316,2017-06-05 23:40:00
76.853790486,2017-06-05 23:41:00
76.9554300403,2017-06-05 23:42:00
77.0570695947,2017-06-05 23:43:00
77.158709149,2017-06-05 23:44:00
77.2603487034,2017-06-05 23:45:00
77.3619882577,2017-06-05 23:46:00
77.4636278121,2017-06-05 23:47:00
77.5652673664,2017-06-05 23:48:00
