,Unnamed: 0,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
8030,8030,22.2,0.0,10247.059048438321,23.11631462690395,23.70172318946339,23.63,23.63,23.63,23.63,23.63,23.63,93.64710898732832,430900.07425358717
8031,8031,22.2,0.0,10247.059048438321,23.228142196068283,23.698067020446658,24.11,24.11,24.11,24.11,24.11,24.11,95.04105508730305,543892.3185978751
8032,8032,22.2,0.0,10247.059048438321,23.219224092356487,23.705461941707192,24.11,24.11,24.11,24.11,24.11,24.11,93.58533907075837,450081.88903484546
8033,8033,22.2,0.0,10247.059048438321,23.21649975299552,23.70504555713332,24.11,24.11,24.11,24.11,24.11,24.11,93.00288917919345,519291.040834014
8034,8034,22.2,0.0,10247.059048438321,23.00862586917665,23.690438982438394,23.1,23.1,23.1,23.1,23.1,23.1,108.41173391227241,483645.06212136854
8035,8035,22.2,0.0,10247.059048438321,23.00607034525854,23.604136285154176,23.1,23.1,23.1,23.1,23.1,23.1,95.79584014151123,418687.8952090335
8036,8036,22.2,0.0,10247.059048438321,23.089233383838483,23.632240894990048,23.1,23.1,23.1,23.1,23.1,23.1,52.14813577101421,111559.20736022103
8037,8037,22.2,0.0,10247.059048438321,23.587874205449317,23.68525790181149,24.65,24.65,24.65,24.65,24.65,24.65,118.21812132071285,999758.7461318505
8038,8038,22.2,0.0,10247.059048438321,23.413485263273,23.72022409550241,24.65,24.65,24.65,24.65,24.65,24.65,96.34680997211916,648360.0390479577
8039,8039,22.2,0.0,10247.059048438321,23.356170071705836,23.73474066658281,24.649999999999967,24.649999999999967,24.649999999999967,24.649999999999967,24.649999999999967,24.649999999999967,93.0028891791933,558090.1502898664
8040,8040,22.216666666666665,0.0,10247.059048438321,23.407527650200358,23.76117438970613,24.99,24.99,24.99,24.99,24.99,24.99,93.56613784956421,668590.4550552514
8041,8041,22.23333333333333,0.0,10247.059048438321,23.38769791910198,23.77822962061918,24.98999999999999,24.98999999999999,24.98999999999999,24.98999999999999,24.98999999999999,24.98999999999999,93.00288917919342,574481.6594690951
8042,8042,22.25,0.0,10247.059048438321,23.382207575861074,23.781066338868307,24.98999999999999,24.98999999999999,24.98999999999999,24.98999999999999,24.98999999999999,24.98999999999999,93.00288917919342,572793.0612931821
8043,8043,22.26666666666667,0.0,10247.059048438321,23.371715258677195,23.77938744449492,24.95000000000002,24.95000000000002,24.95000000000002,24.95000000000002,24.95000000000002,24.95000000000002,93.00288917919352,566702.8387325921
8044,8044,22.28333333333333,0.0,10247.059048438321,23.369754925149657,23.77547148735601,24.95000000000002,24.95000000000002,24.95000000000002,24.95000000000002,24.95000000000002,24.95000000000002,93.00288917919352,569489.4021899254
8045,8045,22.3,0.0,10247.059048438321,23.368395715950122,23.7726296115454,24.95000000000002,24.95000000000002,24.95000000000002,24.95000000000002,24.95000000000002,24.95000000000002,93.00288917919352,569151.6233667881
8046,8046,22.316666666666666,0.0,10247.059048438321,23.341166826275373,23.767933638181077,24.81000000000001,24.81000000000001,24.81000000000001,24.81000000000001,24.81000000000001,24.81000000000001,93.00288917919345,558428.1129216127
8047,8047,22.33333333333333,0.0,10247.059048438321,23.339908090940853,23.75850924456945,24.809999999999967,24.809999999999967,24.809999999999967,24.809999999999967,24.809999999999967,24.809999999999967,93.0028891791933,558824.8371000207
8048,8048,22.35,0.0,10247.059048438321,23.338916863856102,23.75338920570005,24.809999999999967,24.809999999999967,24.809999999999967,24.809999999999967,24.809999999999967,24.809999999999967,93.0028891791933,559088.6400608069
8049,8049,22.36666666666667,0.0,10247.059048438321,23.30684809338609,23.78048417548397,24.06999999999997,24.06999999999997,24.06999999999997,24.06999999999997,24.06999999999997,24.06999999999997,105.41285647612665,547028.3351619256
8050,8050,22.38333333333333,0.0,10247.059048438321,23.197280596483854,23.75131015270289,24.07,24.07,24.07,24.07,24.07,24.07,93.00288917919345,585782.2740248782
8051,8051,22.4,0.0,10247.059048438321,23.19611382532473,23.70599240880084,24.07,24.07,24.07,24.07,24.07,24.07,93.00288917919345,475196.95689076994
8052,8052,22.416666666666664,0.0,10247.059048438321,23.175568043120673,23.675545041816363,23.96,23.96,23.96,23.96,23.96,23.96,93.00288917919345,469872.2041750944
8053,8053,22.43333333333333,0.0,10247.059048438321,23.17291196232853,23.65862917390213,23.96,23.96,23.96,23.96,23.96,23.96,93.00288917919345,503090.9627878922
8054,8054,22.45,0.0,10247.059048438321,23.171611563678322,23.65000515862203,23.96,23.96,23.96,23.96,23.96,23.96,93.00288917919345,489171.5379758819
8055,8055,22.46666666666667,0.0,10247.059048438321,23.184233844349674,23.645098385867872,24.04,24.04,24.04,24.04,24.04,24.04,93.00288917919345,514518.75759080617
