,tout,s,i,t1,t2,t3,sp0,sp,m,rh
2158,0.09166666666666673,354.33333333333326,8058.264825309428,24.070105104294377,24.070263053167317,23.18477612610935,24.06999999999997,24.06999999999997,15.086150213593246,63386.6046431539
2159,0.0,367.0,8058.264825309428,24.05013405500558,24.050556166203684,23.178651104111356,24.05,24.05,15.086150213593266,62492.2224006115
2160,-0.05,379.6666666666667,8058.264825309428,24.020255357471257,24.020761660645988,23.16040860485939,24.02,24.02,15.086150213593266,57515.152506451304
2161,-0.1,392.3333333333333,8058.264825309428,24.00028851685989,24.00045066648035,23.137916626323033,24.0,24.0,15.086150213593266,53775.906010976665
2162,-0.15,405.0,8058.264825309428,23.980590632541123,23.98142498188181,23.11466241152551,23.98,23.98,15.086150213593266,49206.82725829996
2163,-0.2,417.6666666666667,8058.2648253094285,23.960586048793985,23.961828318310303,23.09109080431829,23.96,23.96,15.086150213593266,47646.924240737906
2164,-0.25,430.3333333333333,8058.264825309428,23.940543052530398,23.941260256237186,23.067019057737607,23.94,23.94,15.086150213593266,45531.08283966538
2165,-0.3,443.0,8058.264825309428,23.9104269777246,23.91337194401736,23.04218315338127,23.91,23.91,15.086150213593266,37182.64722487171
2166,-0.3500000000000001,446.5833333333333,8058.264825309428,23.890270521537467,23.892185201531195,23.01632237608941,23.89,23.89,15.086150213593266,42822.95965865588
2167,-0.4,450.1666666666667,8058.264825309428,23.87064058343557,23.872863787565127,22.99006572120258,23.87,23.87,15.086150213593266,36891.86202169657
2168,-0.45,453.75,8058.264825309428,23.851004396819864,23.85117170980383,22.96389488041552,23.85,23.85,15.086150213593266,35426.702210815165
2169,-0.5,457.3333333333333,8058.264825309428,23.83101302611489,23.83110932115928,22.937860733320726,23.83,23.83,15.086150213593266,33036.65065220468
2170,-0.5499999999999999,460.9166666666667,8058.264825309428,23.81052683709321,23.81140916144006,22.911899080126304,23.81,23.81,15.086150213593266,30587.587804741343
2171,-0.6,464.5,8058.264825309428,23.790555171852656,23.79232332768691,22.88599849928273,23.79,23.79,15.086150213593266,28709.348504950318
2172,-0.5,468.0833333333333,8058.264825309428,23.76051783091804,23.76309951200175,22.86705242870336,23.76,23.76,15.086150213593266,20107.79217409287
2173,-0.4,471.6666666666667,8058.264825309428,23.740458321092234,23.74208481313542,22.855874218314252,23.74,23.74,15.086150213593266,25495.22170229059
2174,-0.3,475.25,8058.264825309428,23.72063136803158,23.72259037766235,22.850468089066425,23.72,23.72,15.086150213593266,19410.697788434947
2175,-0.20000000000000004,478.83333333333337,8058.264825309428,23.70080206654523,23.701927716387804,22.848697054227934,23.7,23.7,15.086150213593266,17999.227608775
2176,-0.09999999999999992,482.4166666666667,8058.264825309428,23.68054067293745,23.681751374523643,22.84895245621254,23.68,23.68,15.086150213593266,15470.064630956156
2177,0.0,486.0,8058.264825309428,23.6608336510144,23.661400446723484,22.85033208064796,23.66,23.66,15.086150213593266,13612.765552907344
2178,0.10000000000000006,475.24999999999994,8058.264825309428,23.64077310644873,23.641480049238556,22.852424462168212,23.64,23.64,15.086150213593266,10931.48081062481
2179,0.2,464.50000000000006,8058.264825309428,23.62096414981913,23.621864231626986,22.8550320137192,23.62,23.62,15.086150213593266,8949.278101969277
2180,0.3,453.75,8058.264825309428,23.6002984261548,23.601857458775903,22.85803484867209,23.6,23.6,15.086150213593266,6057.815734490269
2181,0.4,443.00000000000006,8058.264825309428,23.580911856025146,23.581855540527684,22.861297102510566,23.58,23.58,15.086150213593266,4766.129375833615
2182,0.4999999999999999,432.25,8058.264825309428,23.56065252920309,23.561623054828907,22.864736689530535,23.56,23.56,15.086150213593266,1561.3707018159737
2183,0.6,421.5,8058.264825309428,23.54043658165453,23.54200992367141,22.868293986105584,23.54,23.54,15.123203161784456,0.0
2184,0.5,410.74999999999994,8058.264825309428,23.520437731966354,23.52041130149407,22.869217739827356,23.52,23.52,15.404400887207368,0.0
2185,0.4,400.00000000000006,8058.264825309428,23.500442807857862,23.501244574403493,22.86673493711751,23.5,23.5,15.647365955086133,0.0
2186,0.3,389.25,8058.264825309428,23.480449197449108,23.482591851563086,22.861777292296253,23.48,23.48,15.922375889243414,0.0
2187,0.20000000000000004,378.5,8058.264825309428,23.46045592952857,23.460638836996388,22.855515849453894,23.46,23.46,16.200707678699086,0.0
2188,0.09999999999999992,367.75,8058.264825309428,23.45002835594833,23.450177918332088,22.85218853599733,23.45,23.45,16.367917623893586,1725.6086734673245
2189,0.0,357.0,8058.264825309428,23.43021978125627,23.43041398384889,22.843227233297114,23.43,23.43,16.963497222096677,1621.0552785521515
2190,-0.10000000000000006,352.08333333333337,8058.264825309428,23.41018431878841,23.41038895211426,22.8347154779891,23.41,23.41,17.124119816780727,1082.3767166953708
2191,-0.2,347.16666666666663,8058.264825309428,23.390154756997624,23.390561561651495,22.825864828531184,23.39,23.39,17.260205780845286,510.97016636214914
2192,-0.3,342.25,8058.264825309428,23.380038961912256,23.380298992743953,22.815915807211734,23.38,23.38,17.011765190697105,0.0
2193,-0.4,337.33333333333337,8058.264825309428,23.360130233108073,23.36021282292995,22.8079126344888,23.36,23.36,17.379032190091056,0.0
2194,-0.4999999999999999,332.41666666666663,8058.264825309428,23.34013455009657,23.340106270178524,22.799675119273143,23.34,23.34,17.78753724346483,0.0
2195,-0.6,327.5,8058.264825309428,23.330038990893673,23.330403923240716,22.79024466230403,23.33,23.33,17.669160433862906,0.0
2196,-0.6916666666666667,322.5833333333333,8058.264825309428,23.310133552857863,23.31032936622075,22.782636090234238,23.31,23.31,18.043801304357086,0.0
2197,-0.7833333333333333,317.66666666666663,8058.264825309428,23.290138177950713,23.29037391983901,22.77452030909248,23.29,23.29,18.434049276725332,0.0
2198,-0.875,312.75,8058.264825309428,23.280040151291388,23.28018192088774,22.765116943290273,23.28,23.28,18.315629943023087,0.0
2199,-0.9666666666666668,307.8333333333333,8058.264825309428,23.260137749073692,23.26074505072236,22.75743967977974,23.26,23.26,18.694831430242946,0.0
2200,-1.0583333333333333,302.91666666666663,8058.264825309428,23.250041019235358,23.25006279473368,22.748543348867077,23.25,23.25,18.704184058831327,0.0
2201,-1.15,298.0,8058.264825309428,23.240039292448,23.240281446340326,22.740257115128646,23.24,23.24,18.67473907416158,0.0
