,Unnamed: 0,tout,s,i,t1,t2,t3,sp0,sp,m,rh
1442,1442,-5.999999999999999,0.0,9266.612164555145,22.976291645228766,23.61809165283196,23.246668790771107,23.43,23.43,75.43075106796633,410552.32350491564
1443,1443,-6.133333333333333,0.0,9266.612164555145,22.99996765559657,23.60535011117489,23.280907276149332,23.000000000000004,23.000000000000004,20.25245099590873,0.0
1444,1444,-6.2666666666666675,0.0,9266.612164555145,22.91537080495338,23.786827984170408,23.28723257698655,23.56,23.56,71.15869771122334,409309.2658765885
1445,1445,-6.4,0.0,9266.612164555145,22.87291129949152,24.0105142658838,23.255848201259077,23.07,23.07,75.43075106796633,413123.4338542517
1446,1446,-6.533333333333332,0.0,9266.612164555145,22.95830268897892,24.00341381952773,23.256825246796822,23.25,23.25,75.43075106796633,409821.70289330813
1447,1447,-6.666666666666666,0.0,9266.612164555145,22.88740258891636,23.749505568656147,23.26026366367743,24.85,24.85,75.43075106796633,413933.36599950097
1448,1448,-6.8000000000000025,0.0,9266.612164555145,22.838163821003896,23.802353224027662,23.24943008146605,25.0,25.0,75.43075106796633,413905.4223251061
1449,1449,-6.933333333333333,0.0,9266.612164555145,22.770367412966642,23.83246462142213,23.223501646230172,24.15,24.15,75.43075106796633,414799.94561056787
1450,1450,-7.066666666666666,0.0,9266.612164555145,22.76108674625052,23.602049528719768,23.212395290497852,24.930000000000003,24.930000000000003,75.02922189825532,412998.297661936
1451,1451,-7.2,0.0,9266.612164555145,22.78202156449915,23.550816537518163,23.17146958530521,23.28,23.28,75.43075106796633,413735.89320780564
1452,1452,-7.341666666666668,0.0,9266.612164555145,22.884392683870978,23.48662290087514,23.158662766777677,24.21,24.21,75.43075106796633,410566.5951800028
1453,1453,-7.483333333333332,0.0,9266.612164555145,22.909994161495977,23.802612366836602,23.213790578509283,24.84,24.84,75.43075106796633,410503.76696760405
1454,1454,-7.625,0.0,9266.612164555145,23.003931020001158,23.834064059478887,23.279830880171357,23.02,23.02,31.721151893791713,91771.10142789836
1455,1455,-7.7666666666666675,0.0,9266.612164555145,22.994004611980877,23.673285428236394,23.2830737514855,24.32,24.32,75.43075106796633,410296.7328984927
1456,1456,-7.908333333333332,0.0,9266.612164555145,22.98974513657208,24.292099508642014,23.30743997661117,24.31000000000001,24.31000000000001,75.43075106796633,410616.99077663454
1457,1457,-8.05,0.0,9266.612164555145,23.00995869489241,24.026794848040808,23.37614028407707,23.01,23.01,19.616235929169648,3311.462138489829
1458,1458,-8.191666666666668,0.0,9266.612164555145,22.927901037223762,23.33923577767096,23.313048960503842,23.1,23.1,75.43075106796633,412994.34004653204
1459,1459,-8.333333333333334,0.0,9266.612164555145,22.954897293126887,24.005210358550617,23.196626079000147,24.69000000000001,24.69000000000001,73.90659689200871,408355.2405624127
1460,1460,-8.475000000000003,0.0,9266.612164555145,22.980844929487372,24.201150729570895,23.24036701941349,23.269999999999968,23.269999999999968,74.69857541689828,408997.80892026884
1461,1461,-8.616666666666667,0.0,9266.612164555145,22.911997401857533,23.999267750278786,23.278023309252767,23.48,23.48,73.52555834801929,410736.325232764
1462,1462,-8.758333333333333,0.0,9266.612164555145,22.90350540223147,23.595028678903326,23.22886865950819,23.18,23.18,75.43075106796633,411581.64169137384
